"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FPAC.WS","Far Point Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpac.ws",
"FPI","Farmland Partners Inc.","6.72","$220.88M","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fpi",
"FPI^B","Farmland Partners Inc.","23.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpi^b",
"FBK","FB Financial Corporation","42.71","$1.31B","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","83.7","$2.08B","1996","Finance","Life Insurance","https://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","51.45","$2.41B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","92.58","$986.15M","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agm.a",
"AGM^A","Federal Agricultural Mortgage Corporation","25.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agm^a",
"AGM^B","Federal Agricultural Mortgage Corporation","26.3001","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agm^b",
"AGM^C","Federal Agricultural Mortgage Corporation","26.11","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agm^c",
"FRT","Federal Realty Investment Trust","128.22","$9.39B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/frt",
"FRT^C","Federal Realty Investment Trust","23.87","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frt^c",
"FSS","Federal Signal Corporation","23.61","$1.42B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/fss",
"FII","Federated Investors, Inc.","22.91","$2.32B","1998","Finance","Investment Managers","https://www.nasdaq.com/symbol/fii",
"FMN","Federated Premier Municipal Income Fund","13.45","$154.63M","2002","n/a","n/a","https://www.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","243.32","$64.7B","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/fdx",
"RACE","Ferrari N.V.","124.84","$30.6B","2015","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/race",
"FGP","Ferrellgas Partners, L.P.","3.16","$307M","1994","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","23.05","$1.94B","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/foe",
"FG","FGL Holdings","9.35","$2B","2017","Finance","Life Insurance","https://www.nasdaq.com/symbol/fg",
"FG.WS","FGL Holdings","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fg.ws",
"FCAU","Fiat Chrysler Automobiles N.V.","16.91","$33.14B","2014","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/fcau",
"FBR","Fibria Celulose S.A.","19.76","$10.95B","1997","Basic Industries","Paper","https://www.nasdaq.com/symbol/fbr",
"FNF","Fidelity National Financial, Inc.","40.19","$11.04B","2014","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fnf",
"FIS","Fidelity National Information Services, Inc.","104.22","$34.5B","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore MLP Opportunity Fund","12.98","$460.02M","2004","n/a","n/a","https://www.nasdaq.com/symbol/fmo",
"FAF","First American Corporation (The)","57.03","$6.37B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","8.36","$1.82B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbp",
"FCFS","First Cash, Inc.","79.35","$3.6B","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"FCF","First Commonwealth Financial Corporation","16.86","$1.69B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcf",
"FDC","First Data Corporation","23.94","$22.24B","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fdc",
"FHN","First Horizon National Corporation","18.23","$5.92B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.231","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","33.08","$3.99B","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fr",
"AG","First Majestic Silver Corp.","6.58","$1.27B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ag",
"FRC","FIRST REPUBLIC BANK","101.89","$16.5B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc",
"FRC^D","FIRST REPUBLIC BANK","25.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^d",
"FRC^E","FIRST REPUBLIC BANK","25.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^e",
"FRC^F","FIRST REPUBLIC BANK","25.53","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","24.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^g",
"FRC^H","FIRST REPUBLIC BANK","24.78","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^h",
"FRC^I","FIRST REPUBLIC BANK","24.69","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/frc^i",
"FFA","First Trust","16.34","$326.36M","2004","n/a","n/a","https://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","13.2701","$55.91M","2005","n/a","n/a","https://www.nasdaq.com/symbol/fmy",
"FDEU","First Trust Dynamic Europe Equity Income Fund","16.11","$277.61M","2015","n/a","n/a","https://www.nasdaq.com/symbol/fdeu",
"FIF","First Trust Energy Infrastructure Fund","16.38","$287.47M","2011","n/a","n/a","https://www.nasdaq.com/symbol/fif",
"FSD","First Trust High Income Long Short Fund","14.54","$435.43M","2010","n/a","n/a","https://www.nasdaq.com/symbol/fsd",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","22.03","$1.34B","2013","n/a","n/a","https://www.nasdaq.com/symbol/fpf",
"FEI           ","First Trust MLP and Energy Income Fund","13.44","$629.76M","2012","n/a","n/a","https://www.nasdaq.com/symbol/fei",
"FPL","First Trust New Opportunities MLP & Energy Fund","10.87","$276.09M","2014","n/a","n/a","https://www.nasdaq.com/symbol/fpl",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","9.275","$332.3M","2016","n/a","n/a","https://www.nasdaq.com/symbol/fiv",
"FCT","First Trust Senior Floating Rate Income Fund II","12.76","$340.65M","2004","n/a","n/a","https://www.nasdaq.com/symbol/fct",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.49","$93.07M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fgb",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","13.82","$71.41M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","10.04","$130.02M","2006","n/a","n/a","https://www.nasdaq.com/symbol/fam",
"FE","FirstEnergy Corp.","36.55","$17.43B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fe",
"FIT","Fitbit, Inc.","5.46","$1.32B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FPH","Five Point Holdings, LLC","11.05","$732.63M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FBC","Flagstar Bancorp, Inc.","34.01","$1.96B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","24.11","$461.98M","2013","n/a","n/a","https://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","14.01","$156.75M","1991","n/a","n/a","https://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","11.64","$145.71M","1992","n/a","n/a","https://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","19.2","$849.65M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","19.9","$198.17M","2003","n/a","n/a","https://www.nasdaq.com/symbol/flc",
"FLT","FleetCor Technologies, Inc.","216.06","$19.37B","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FND","Floor & Decor Holdings, Inc.","37.5","$3.62B","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","3.08","$175.17M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","21.47","$4.53B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","44.9","$5.87B","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","55.65","$7.82B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","13.7","$383.37M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","87.79","$11.81B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","97.78","$34.99B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","47.16","$5.51B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fl",
"F","Ford Motor Company","10.04","$40.02B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/f",
"FELP","Foresight Energy LP","3.57","$516.87M","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FCE.A","Forest City Realty Trust, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fce.a",
"FOR","Forestar Group Inc","22.9","$960.4M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/for",
"FTS","Fortis Inc.","33.05","$14.04B","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","81.21","$28.35B","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","1046.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftv^a",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","18.86","$1.56B","2015","n/a","n/a","https://www.nasdaq.com/symbol/ftai",
"FSM","Fortuna Silver Mines Inc.","5.34","$853.33M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","57.52","$8.39B","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","11.8","$1.28B","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FBM","Foundation Building Materials, Inc.","13.23","$567.48M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","25.96","$1.63B","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","4.9","$244.67M","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fedu",
"FNV","Franco-Nevada Corporation","73.13","$13.62B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","24.9","$346.3M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fc",
"FSB","Franklin Financial Network, Inc.","38.35","$555.32M","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","32.3","$17.45B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","6.767","$170.07M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","8.42","$1.89B","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","15.71","$22.76B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","49.99","$30.64B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","37.55","$1.83B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/fdp",
"RESI","Front Yard Residential Corporation","9.4","$502.83M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/resi",
"FRO","Frontline Ltd.","5.08","$862.63M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/fro",
"FSIC","FS Investment Corporation","8.15","$1.95B","2014","n/a","n/a","https://www.nasdaq.com/symbol/fsic",
"FCN","FTI Consulting, Inc.","79.23","$3.03B","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/fcn",
"FTSI","FTS International, Inc.","12.75","$1.39B","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ftsi",
"FF","FutureFuel Corp.","13.99","$611.95M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ff",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","6.47","$92.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gcv",
"GCV^B","Gabelli Convertible and Income Securities Fund, Inc. (The)","25.99","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gcv^b",
"GDV","Gabelli Dividend","23.91","$1.97B","2003","n/a","n/a","https://www.nasdaq.com/symbol/gdv",
"GDV^A","Gabelli Dividend","25.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gdv^a",
"GDV^D","Gabelli Dividend","25.7188","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gdv^d",
"GDV^G","Gabelli Dividend","25.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gdv^g",
"GAB","Gabelli Equity Trust, Inc. (The)","6.41","$1.62B","1986","n/a","n/a","https://www.nasdaq.com/symbol/gab",
"GAB^D","Gabelli Equity Trust, Inc. (The)","25.56","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gab^d",
"GAB^G","Gabelli Equity Trust, Inc. (The)","24.4301","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","24.81","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","25.549","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gab^j",
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The)","12.15","$125.31M","2014","n/a","n/a","https://www.nasdaq.com/symbol/ggz",
"GGZ^A","Gabelli Global Small and Mid Cap Value Trust (The)","25.2201","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ggz^a",
"GGT","Gabelli Multi-Media Trust Inc. (The)","8.89","$215.85M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","25.785","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ggt^b",
"GGT^E","Gabelli Multi-Media Trust Inc. (The)","24.511","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ggt^e",
"GUT","Gabelli Utility Trust (The)","5.86","$310.51M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","25.65","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","25.1127","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gut^c",
"GFA","Gafisa SA","6.57","$143.95M","2007","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/gfa",
"GCAP","GAIN Capital Holdings, Inc.","7.03","$316.14M","2010","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","24.97","$726.08M","1999","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gbl",
"GNT","GAMCO Natural Resources, Gold & Income Tust ","6.2","$129.56M","2011","n/a","n/a","https://www.nasdaq.com/symbol/gnt",
"GNT^A","GAMCO Natural Resources, Gold & Income Tust ","23.8093","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnt^a",
"GME","Gamestop Corporation","14.85","$1.51B","2002","Consumer Services","Electronics Distribution","https://www.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","30.35","$11.76B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/gps",
"GDI","Gardner Denver Holdings, Inc.","28.47","$5.64B","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gdi",
"IT","Gartner, Inc.","138.2","$12.61B","1993","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","17.25","$1.39B","2012","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glog",
"GLOG^A","GasLog LP.","26.1371","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/glog^a",
"GLOP","GasLog Partners LP","24.5","$1.07B","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glop",
"GLOP^A","GasLog Partners LP","26.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/glop^a",
"GLOP^B","GasLog Partners LP","25.522","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/glop^b",
"GTES","Gates Industrial Corporation plc","17.79","$5.15B","2018","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gtes",
"GATX","GATX Corporation","83.58","$3.15B","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","25.43","n/a","2016","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gmta",
"GZT","Gazit-Globe Ltd.","9.3554","$1.81B","2011","Finance","Real Estate","https://www.nasdaq.com/symbol/gzt",
"GCP","GCP Applied Technologies Inc.","28.05","$2.02B","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gcp",
